ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
10945,500000,2,1,2,41,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1
4681,220000,2,1,2,29,0,0,0,0,0,0,224852,224416,173565,176156,175745,160362,10235,8000,7000,7000,7000,7000,0
4153,170000,2,1,2,27,0,0,0,-1,0,0,61785,17848,14000,124208,122955,116191,3848,4000,124208,5000,5000,5000,0
7148,140000,2,2,1,42,0,-1,-1,0,0,0,3726,2826,1646,4650,5764,7116,2846,1646,4500,3000,3000,1838,0
6906,50000,1,2,2,25,3,2,0,0,0,0,50516,22781,25064,12927,18691,19291,9,1210,1000,6000,1060,780,1
12835,40000,1,2,2,26,1,2,2,2,2,2,11318,10845,12655,12156,20897,20411,0,2000,0,9000,0,1850,1
5058,20000,1,2,2,43,0,0,0,0,0,0,19197,19997,20060,18780,19580,0,1500,1500,1000,800,0,0,0
22467,40000,2,2,1,36,2,2,2,2,0,0,7129,8850,9733,9375,6003,2435,3147,1172,0,500,1015,1000,1
25020,220000,1,3,1,65,-1,-1,-1,-1,-1,-1,1193,1525,3067,1771,2326,390,1525,3470,1771,2333,390,2361,0
15563,520000,1,1,1,38,0,0,0,0,0,0,98615,102085,102762,104865,106947,109507,5102,3800,3803,3822,4277,4868,0
19314,200000,2,1,1,34,-2,-1,-1,-2,-2,-1,16024,18168,10274,4726,4484,4745,18184,10274,4726,4490,4745,1283,0
16187,260000,2,1,2,31,-1,-1,-2,-2,-2,-2,16083,759,-484,-484,3872,2,759,0,0,4356,0,3200,0
6198,80000,2,2,2,27,0,0,0,0,0,0,80088,81371,79183,64862,58651,55230,4791,2418,2118,2066,2150,3000,0
16544,20000,1,3,2,28,1,2,0,0,3,2,8055,7777,8805,12647,12173,11855,0,1158,4000,0,0,900,1
13689,160000,2,2,2,24,0,0,0,0,0,0,142214,145225,149812,151426,154688,158511,5300,7000,5600,5700,6400,6400,0
24536,50000,1,2,2,39,0,0,0,0,0,2,47990,43288,44569,47291,50398,23675,1997,2278,4000,4000,0,0,0
16617,370000,1,1,1,34,0,0,0,0,0,0,379039,374221,279467,262511,248101,243899,14104,10107,9410,8398,8464,7826,0
26350,120000,2,3,2,31,-1,-1,-1,-1,-1,-1,396,396,396,396,396,1100,396,396,396,396,1100,396,0
3153,460000,2,1,2,39,0,0,0,0,0,0,89095,93634,111899,199682,177073,175979,6000,20000,90000,9000,10000,10000,0
29203,10000,1,3,3,22,0,0,0,0,0,0,9473,9661,9001,9768,9233,9154,1288,1400,1200,300,800,500,1
2985,180000,2,2,2,43,0,0,0,-2,-2,-1,4819,5240,999,495,1776,79785,1010,1003,496,1781,81032,3600,0
14035,180000,2,2,2,36,0,0,0,0,0,2,161159,151558,154648,156584,166960,164012,7000,7100,6000,13100,0,6000,1
3471,140000,1,1,2,32,1,-2,-1,0,0,0,-4,-680,1824,1508,300,-206,0,3000,0,0,0,2000,1
7057,100000,1,1,2,29,2,2,2,2,2,0,48186,48924,47837,51361,50417,51400,1800,0,4321,0,2400,0,1
29213,90000,1,2,2,24,0,0,0,0,0,0,37985,36664,22265,30504,26909,25685,2010,2000,10004,1010,2000,2000,0
28432,80000,2,1,2,33,-2,-2,-2,-2,-1,0,0,747,0,0,3937,2359,747,0,0,3937,0,0,0
21909,200000,2,2,2,27,-1,-1,-1,-1,-1,-1,1126,390,390,390,540,770,390,390,390,540,770,13993,0
22948,270000,2,2,1,34,0,0,0,0,0,0,106600,109383,113480,114432,112124,114885,4500,5800,4300,5000,4500,4500,0
23162,50000,2,3,2,32,0,0,0,0,0,0,48237,49097,43763,37657,38530,39409,1755,1614,1627,1500,1500,1822,0
11067,50000,1,2,1,39,0,0,0,0,0,0,46410,48710,8108,7358,3098,0,5000,2001,2000,0,0,0,0
19783,50000,2,2,2,37,1,2,2,2,0,0,47071,40218,24587,14999,13410,7378,148,3115,3,1000,415,565,1
22381,200000,2,1,2,32,-2,-2,-2,-2,-2,-2,6890,11002,517,11212,19090,24949,11002,517,11214,19116,24949,10904,0
28350,180000,2,2,1,36,2,2,2,2,2,0,172360,176867,179020,180773,128078,119632,9000,6600,7000,0,4500,4410,1
18851,270000,2,1,2,28,-1,-1,-1,-1,0,-1,15167,841,9842,7931,3412,1035,845,9896,7977,17,1040,1848,0
3071,480000,2,3,1,39,-2,-2,-1,-1,-1,0,51303,74639,67306,19895,23650,12616,73428,20496,34,23682,29,10565,0
15846,80000,2,2,2,25,-1,-1,0,0,-2,-2,2177,1677,7360,0,0,0,2000,5860,0,0,0,0,0
28166,120000,2,1,2,32,1,-2,-2,-2,-1,-1,0,0,0,0,9310,0,0,0,0,9310,0,0,0
6232,500000,2,1,2,28,0,0,0,0,0,0,58076,59534,51006,44360,34229,37880,2001,6620,6015,10001,4137,5000,0
1394,20000,2,1,2,23,0,0,0,0,0,0,19990,20038,19571,14362,15127,15872,1438,1300,1000,1000,1000,2000,0
18848,170000,2,2,2,27,0,0,0,0,0,0,43839,45502,46967,48872,51049,81018,2400,2200,3000,3000,31018,3000,0
15592,500000,1,2,1,53,-2,-2,-2,-1,-1,0,-12,1270,4338,1080,2576,6200,1282,4338,1100,2576,1024,1000,0
7550,280000,2,1,1,51,-1,-1,-1,-1,-1,-1,11223,15225,4951,2408,8360,6202,15262,4951,2408,8360,6202,200,0
1420,230000,1,3,2,27,-2,-2,-2,-2,-2,-2,19200,10000,20176,10000,10000,10000,10000,20176,200,10000,10000,10000,0
11328,70000,2,2,1,40,0,0,0,0,0,0,43045,44088,45102,45861,47951,49252,2036,2050,1809,3000,2251,1627,0
11292,180000,2,3,1,31,-2,-2,-2,-2,-2,-2,247,1562,1548,768,0,0,1562,1548,768,0,0,0,0
20147,50000,2,2,1,42,3,3,2,2,0,0,24225,24046,24574,24348,16130,16467,500,1200,516,566,585,608,1
11840,200000,2,2,1,47,-1,-1,-1,-1,0,-1,11418,2541,10599,13865,6177,5519,2541,10599,13865,0,5519,2358,0
23074,360000,2,3,2,45,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
26636,10000,1,1,2,23,1,2,0,0,0,2,9020,8707,8519,9505,10127,9677,0,1391,1300,900,0,500,1
17871,10000,1,2,1,28,0,0,0,0,0,0,1474,2641,3745,4642,5642,6342,1196,1300,1000,1000,700,1208,0
137,150000,1,1,2,27,0,0,0,0,0,0,17444,19342,22000,24614,27200,30229,2500,3000,3000,3000,3500,5000,0
10938,500000,2,1,1,47,-2,-2,-2,-2,-2,-2,97832,47708,131063,131508,182843,10790,27369,135784,15000,75550,216,27183,0
20199,450000,2,2,2,39,-1,0,0,0,0,-1,217126,43647,39827,43978,389,389,10329,3001,5217,1,390,390,0
15845,50000,2,2,1,25,0,-1,-1,-1,-1,-1,2126,1513,1246,1111,3018,5847,1513,1246,1111,3018,5847,1273,0
29879,340000,1,3,1,36,0,0,0,0,0,0,362178,303611,92112,75710,63870,52671,10116,3300,5000,10000,10000,30000,1
5345,200000,2,1,1,41,-1,-1,-1,0,0,-1,10529,1936,25483,16767,19941,19665,1940,25513,4767,7541,19665,5633,0
23024,70000,2,2,1,39,3,2,2,2,2,2,20392,19772,22234,21579,22720,23704,0,3100,0,1500,1500,0,1
17681,70000,2,1,1,35,0,0,0,0,0,0,59795,60684,69521,45001,37214,23807,2479,10128,4086,1348,13032,10059,0
8545,450000,1,1,1,34,-2,-2,-2,-2,-2,-2,-9,1844,0,0,0,0,1853,0,0,0,0,0,1
2316,150000,2,3,1,43,0,0,0,0,0,-2,17541,19021,7861,7691,0,0,2000,2000,2000,0,0,0,0
1743,230000,2,1,2,29,-2,-2,-2,-2,-2,-2,-5,-5,2969,3419,0,1841,0,2974,3425,0,1841,200,0
5811,130000,2,2,1,33,-1,-1,-1,-1,-1,-1,2454,1456,382,1043,2835,-184,1500,382,2000,3000,0,2000,0
21300,280000,1,2,1,53,0,0,0,0,0,-1,278127,42518,31900,21342,11500,2000,1700,1500,1400,2000,2000,2900,1
4432,150000,1,2,2,29,0,0,0,0,0,0,15453,18925,23590,27810,38000,0,4000,5003,5000,10190,0,0,0
5815,10000,1,3,2,25,-1,-1,-1,-1,-1,-1,3161,390,390,390,0,1280,390,390,390,0,1280,6380,0
25306,30000,2,1,2,25,1,3,2,0,0,0,14717,14190,12900,11006,5584,5268,0,0,2046,0,0,0,1
10912,30000,2,2,2,22,-1,0,-1,-1,-1,-1,13271,9277,2655,2800,4503,780,2015,2655,2800,4503,780,11500,0
1099,30000,1,3,2,29,-1,-1,-1,-1,-2,-2,390,0,780,0,0,0,0,780,0,0,0,0,0
11909,80000,2,1,2,23,0,-1,-1,-1,-1,-1,78358,826,-507,3129,1956,4246,826,0,4969,4990,2500,4000,0
18083,140000,1,1,1,36,0,0,0,0,0,0,39598,40836,41878,42977,43960,45093,2200,2001,2100,2000,2000,2000,0
19127,70000,2,2,2,26,2,0,0,0,0,0,66087,67510,69007,61845,60184,66801,3120,3303,2800,2200,7600,0,1
19450,60000,2,2,1,47,0,0,0,0,0,0,54532,54203,58199,59152,76006,19604,1970,6000,3000,1000,1000,1000,0
18051,240000,1,2,2,46,0,0,0,0,0,0,47379,49274,51171,52716,54229,56191,3000,3000,3000,3000,3000,3000,0
7085,210000,2,1,1,40,0,0,0,0,0,0,206803,207471,152365,146625,146163,146180,7876,5400,6000,6000,6000,10000,0
12193,80000,2,2,1,37,1,2,0,0,0,2,55595,54142,55247,55738,59829,58715,0,2600,2006,5000,0,5000,0
3112,70000,1,3,1,47,0,0,0,0,0,0,67670,62529,59024,26008,28210,18296,2730,2490,1000,5746,2000,143,0
4234,60000,2,2,1,30,-1,0,0,0,0,0,54379,55029,54422,19843,19095,19495,2269,1385,1000,693,717,661,0
7817,10000,2,3,1,51,1,2,0,0,2,2,2731,2541,3499,4441,4233,5566,0,1000,1000,0,2000,1170,0
25759,270000,2,2,1,28,0,0,0,0,0,0,322249,298700,308133,263516,94062,92618,10000,13000,12000,5000,4000,5000,0
26885,500000,1,1,1,45,-1,-1,-1,-1,-1,0,1302,5230,3373,14071,2915,157,5308,3527,14133,2928,2,343,1
25113,130000,1,3,1,51,0,0,0,0,0,0,124626,121645,125789,128159,123121,123323,4500,6100,6000,5000,4600,5000,0
15809,100000,2,2,2,28,1,2,2,2,0,0,101080,87572,92041,75461,74233,76543,0,7690,0,2800,5700,0,0
5906,150000,2,2,2,28,0,0,0,0,0,0,85118,88844,92345,82866,76412,80259,5000,5000,5000,5000,5000,5000,1
26667,20000,1,1,2,26,-1,-1,0,-1,0,0,587,2195,1758,3720,3820,0,2195,1500,3720,100,0,0,0
18957,130000,2,5,2,39,-1,-1,-1,-1,-1,-1,264,264,264,264,0,678,264,264,264,0,942,0,0
21364,350000,1,1,1,70,0,0,0,0,0,0,106813,100895,70244,64839,57583,45554,4000,3371,2089,3008,1300,1500,0
17623,30000,2,2,2,31,3,2,2,2,2,0,29078,28312,29733,29183,28082,27434,0,1900,2600,11,1500,1700,1
2871,50000,2,1,2,25,0,0,0,0,0,0,10973,12092,13386,13663,14440,15150,1300,1500,500,1000,1000,1000,0
10380,310000,2,1,2,29,-1,-1,-1,-1,-2,-1,760,3674,368,-2444,-2444,151306,3674,500,0,0,155438,5231,0
116,30000,1,1,2,24,-1,2,0,0,3,2,18199,17618,18631,21319,20692,21201,0,1312,3000,0,1000,1000,1
13557,200000,1,1,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
17813,10000,1,2,2,22,1,2,2,2,2,2,6829,6571,8950,8658,9413,9117,0,2500,0,900,0,971,1
5275,20000,1,1,2,24,-1,-1,-1,-1,-2,-2,10283,0,750,0,0,0,0,750,0,0,0,0,1
14452,20000,1,3,1,52,-1,-1,-1,-1,-1,-1,2912,390,780,780,780,390,390,780,780,780,390,780,0
17352,20000,2,2,1,43,1,2,3,2,2,2,11501,12998,13492,12978,13962,13595,2000,1000,0,1200,0,3000,1
29952,160000,1,1,2,30,0,0,0,0,0,0,143457,134345,77045,69659,70186,75249,5237,3034,3010,5011,10006,8070,0
24705,50000,1,1,1,49,1,2,0,0,0,0,27231,26500,27533,28569,28901,31095,0,1764,3400,1100,2660,0,1
7253,150000,2,2,2,28,-1,-1,-1,-1,-1,-1,8200,2500,7500,11478,7080,1651,2500,7500,11478,7080,1651,43600,0
16003,80000,2,2,1,34,1,2,2,2,0,0,84720,86221,84062,79076,31984,29306,3808,2804,30,1108,1108,1133,1
1661,50000,2,3,1,55,1,2,2,2,0,0,49003,49067,50498,47579,47567,48155,2005,3900,0,2000,1900,1900,0
16542,50000,1,2,2,27,2,2,0,0,0,0,49079,47992,48502,49170,49891,50570,0,1842,1770,1751,3894,0,1
14717,90000,2,3,1,37,0,0,0,0,0,0,62460,63354,64528,65815,67350,68605,2500,2300,2281,2519,2451,2300,0
401,240000,1,1,2,29,0,0,0,0,0,-1,156362,132280,99174,65372,28797,184922,5233,3289,2072,3018,184922,6100,0
12737,380000,1,1,1,37,-1,-1,-1,-1,-1,-1,15019,4162,2107,0,1630,0,4472,2107,0,1630,0,0,0
12304,240000,2,2,1,56,0,0,0,0,0,2,138785,141894,143270,201082,215709,204302,6500,5000,60000,17464,6516,20002,0
19883,200000,2,2,2,39,-2,-2,-2,-2,-2,-2,2880,0,0,0,2894,210,0,0,0,2894,210,2595,0
9648,170000,2,2,2,35,0,0,0,-1,-1,-1,13500,7499,7301,10342,14295,20471,1315,1200,10342,14295,20471,6401,0
11091,340000,2,2,2,28,0,0,0,0,0,0,329096,259604,231178,201471,181740,140088,10025,7007,7865,5795,5000,4000,0
2846,210000,2,2,2,34,0,0,0,0,0,0,63672,57299,59336,61349,63366,65155,2200,3000,3000,3000,3000,3500,0
3208,390000,1,1,2,34,-1,-1,-1,-1,-1,-1,13006,522,1790,7957,3044,27603,524,1790,7957,3044,27603,11219,0
2537,260000,2,2,1,36,0,0,0,0,0,0,200593,206178,208601,213025,214931,219001,8500,7000,7508,7500,7595,7000,1
12466,210000,1,3,1,44,1,2,2,-2,-2,-2,19131,18447,0,0,0,0,0,0,0,0,0,0,1
21302,80000,1,2,1,51,2,-1,2,-1,0,0,1041,780,390,992,602,-178,1000,0,992,0,0,0,1
22470,70000,2,3,1,48,1,2,0,0,0,0,9518,9217,10557,11576,12383,13180,0,1500,1200,1000,1000,500,1
9810,360000,1,1,2,27,-1,-1,-1,-1,-1,-1,5810,4036,2310,1300,0,348,4041,2310,1300,0,348,1080,0
14104,50000,2,5,2,21,0,0,0,0,0,0,1211,3173,7076,7729,9442,9887,2000,4000,2000,2000,1000,2000,0
20860,80000,1,2,1,39,0,0,0,0,0,0,145905,147860,78545,19212,36800,18900,5107,3269,1400,368,1000,0,0
29418,50000,1,2,2,28,0,0,0,0,0,0,48591,48896,48587,37211,28248,28430,2300,2000,1432,988,1600,1600,0
23229,350000,2,1,2,32,-2,-2,-2,-2,-2,-2,384,717,409,0,944,534,717,409,0,944,534,2281,0
15567,50000,1,3,2,40,0,0,0,0,0,0,43530,43344,46616,48872,19981,16554,2000,4000,4500,2000,1000,3000,1
8328,70000,2,1,2,50,0,0,0,0,0,0,64315,58564,56741,25172,29186,25430,3000,10032,8000,5139,1000,1000,1
4146,50000,2,2,1,46,1,2,2,2,2,2,43244,42276,45235,45816,44970,47649,0,4000,1600,0,3400,0,1
11258,140000,2,1,2,27,0,0,0,0,0,0,126785,129752,132554,268084,137061,129250,6500,6500,5000,5000,5568,3600,0
8339,480000,1,1,1,58,-2,-2,-2,-2,-2,-2,24610,-310,148544,18791,5909,68988,4,149654,18885,5940,69337,200655,1
20495,120000,1,1,2,28,2,2,0,0,2,2,114127,110826,113559,118784,118967,108887,0,6000,9000,3425,45,3500,1
21432,80000,2,1,2,29,1,-1,-1,-1,-1,-1,0,416,832,28940,832,0,416,832,28940,832,0,416,0
28491,20000,2,3,2,39,0,0,0,2,0,0,15969,16685,19008,18710,20235,19483,1285,2608,310,1835,707,873,1
12778,90000,2,3,2,50,0,0,0,0,0,0,83939,86583,87014,46293,47576,46663,4000,2500,2000,2000,2000,2000,0
15269,120000,2,2,1,33,0,0,0,0,0,0,42687,46640,50865,54401,57873,61917,5000,5000,5000,5000,5000,3000,0
17830,50000,1,2,2,25,0,0,0,0,0,0,50547,49480,50643,48123,18092,28728,1900,2000,2000,2000,11041,1056,0
15431,50000,1,1,1,24,0,0,0,0,0,0,47734,47025,48102,48612,49465,50299,1763,1840,1751,1717,1773,1845,0
12883,270000,2,2,1,34,0,0,0,0,0,0,160006,163338,166672,170000,173547,177013,5420,5532,5572,5763,5804,5996,0
5039,20000,1,1,2,28,0,-1,-1,-1,0,0,7381,2769,3503,4809,5732,8632,3000,3010,6000,1000,3000,0,1
26004,160000,2,1,2,32,-1,-1,-1,-1,-1,-1,9441,5714,5030,3181,4998,1250,5726,5037,3182,5000,1252,749,0
6731,280000,2,1,2,39,-2,-2,-2,-2,-2,-2,1863,869,262,1203,4,320,872,262,1203,150,470,1000,0
21613,100000,2,2,2,24,1,2,0,0,0,2,7127,6867,8095,9296,10241,9936,0,1500,1500,1100,0,3000,1
27660,60000,2,1,2,27,2,2,0,0,0,2,19341,19625,20347,21669,23005,22499,900,1342,1664,2000,0,900,1
9456,130000,1,2,2,37,0,0,0,0,0,0,117471,104341,96395,82476,84205,84162,3857,3734,2924,3029,3009,3116,0
15440,150000,1,2,2,26,1,2,0,0,0,0,156387,148656,150963,152607,103113,96518,0,6000,10000,4000,4000,7000,1
4445,100000,1,2,2,36,8,7,6,5,4,3,110072,108478,105931,104554,102360,100413,0,0,1170,0,0,0,0
6517,10000,2,2,3,38,0,0,0,-1,0,0,3213,2797,0,1660,660,660,1000,0,1660,0,0,0,0
18643,90000,2,2,2,26,0,0,0,2,0,0,86183,87561,92996,89866,48574,41746,4100,8548,0,1527,1617,1490,0
16016,50000,2,2,1,45,0,0,0,0,0,0,49375,45390,46210,46549,20084,20264,1721,2321,1660,3000,1004,1003,0
9233,180000,1,2,2,26,0,0,0,0,0,0,171041,111580,71902,10045,10484,10816,5000,3340,500,1000,1000,416,0
8629,310000,2,1,1,41,0,0,0,0,0,0,48815,39593,104341,76635,46219,55045,2063,76651,7129,3000,10000,10000,0
14142,30000,1,1,2,28,0,0,0,0,2,0,10480,11503,12513,13804,13442,14066,1199,1209,1500,0,1000,1500,1
13925,150000,2,1,1,36,-2,-2,-2,-2,-2,-2,16228,29414,4975,3960,2914,1068,30745,4975,5017,2914,1250,4734,0
7425,200000,2,1,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,35979,0,0,0,0,35979,6191,0
22108,240000,2,2,1,28,2,2,2,2,2,0,191137,210333,206332,214981,194817,186895,24000,0,12014,0,5307,5001,1
9415,350000,2,1,2,29,0,0,0,0,0,0,42518,31386,24540,22187,12900,7938,1740,1000,452,448,2000,8206,0
23446,520000,2,2,1,47,-2,-2,-2,-2,-2,-2,76762,107039,19046,7359,16336,20040,107124,19058,7387,16475,20040,98205,0
12176,460000,2,1,2,28,0,0,0,-1,0,0,16560,12570,19403,10063,8628,0,2500,9456,10063,0,0,13182,0
17251,100000,2,2,1,37,0,0,0,0,0,0,100253,101587,100095,98569,99534,100013,4500,4500,5000,4000,3500,3627,0
15441,120000,1,1,2,27,0,0,0,0,0,0,117324,91457,94478,74807,76952,0,3500,5390,3200,3500,3000,77233,0
10729,130000,1,1,1,47,2,2,2,2,2,2,115704,117277,118814,119915,121325,122052,4900,5000,4503,4605,4400,4204,0
24240,50000,1,2,2,30,1,1,-1,2,2,0,13745,-4338,46881,47832,46783,47890,125,52000,2000,0,2000,3700,0
23318,300000,2,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
6118,80000,1,1,2,26,1,1,-2,-2,-2,-2,74384,0,0,0,0,0,5000,0,0,0,0,0,0
29760,10000,1,1,1,48,1,2,0,0,0,0,8594,7421,8145,9000,9000,0,0,2000,2000,0,0,0,0
28732,240000,2,2,1,35,-1,2,-1,-1,-1,-1,528,264,264,264,264,414,0,264,264,264,414,264,1
25343,120000,2,2,2,26,-1,-1,-1,-1,-1,-1,1682,1929,1682,1682,1682,1682,1929,1682,1682,1682,1682,1674,0
20276,50000,2,3,1,57,0,0,0,0,0,0,50990,49123,50820,50706,30636,30501,2100,2500,3820,1636,1501,1700,1
10737,300000,2,1,1,36,1,2,-1,0,0,-1,5602,2700,6300,8100,5400,2700,0,6300,5400,0,2700,7150,0
24296,220000,1,5,2,37,2,0,0,0,0,0,217638,213843,211233,194579,96213,27540,7506,23007,7991,4191,719,409,0
13688,320000,1,1,2,34,-1,-1,-1,-1,-1,-1,744,2291,2197,3934,5541,3141,2297,2203,3957,5557,3150,3056,0
13956,210000,2,1,2,29,0,0,0,0,0,0,205131,197019,196021,103522,145487,141876,10000,4720,50075,110000,10000,10000,0
1646,50000,1,2,1,48,0,0,0,0,0,0,40931,40892,41612,18825,18019,18124,1880,1650,10000,1000,700,600,1
15369,220000,2,1,1,44,2,2,0,0,0,2,34510,33661,34913,36334,38729,39062,0,2100,2000,3000,1100,1700,1
5800,50000,1,1,2,23,4,3,2,0,0,2,27101,26431,14109,9417,9952,9165,88,12,473,825,323,10000,0
16513,100000,1,2,1,24,2,2,2,2,2,2,10618,13233,13427,13609,14683,15001,2800,700,700,1300,700,700,1
5263,210000,2,2,1,37,0,0,0,0,0,0,162518,138078,134428,129871,131091,118405,8006,7009,5000,5000,17137,3863,0
29796,50000,1,2,1,43,0,0,0,0,0,0,50562,55032,50688,49739,18888,19290,6500,2112,1400,700,700,800,0
27743,30000,2,2,2,23,2,2,2,2,2,2,34048,33053,33506,41931,38638,35343,0,1800,9851,0,1183,5132,0
687,20000,2,3,1,41,-1,-1,-1,0,0,0,780,0,732,642,1252,643,0,732,300,1000,500,1000,1
13986,160000,2,2,1,38,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,316,0
9142,200000,1,1,2,30,-2,-1,0,0,0,2,-1883,9208,103360,77818,26276,3235,15143,100057,292,10019,16,810,0
19529,150000,2,3,2,38,1,-2,-1,2,2,2,1589,1335,9447,4887,11181,6692,1339,9460,0,6702,16,8242,0
20162,80000,2,2,1,37,0,0,0,0,0,0,63558,59812,68636,40659,32436,36658,2500,10000,3000,3000,5000,5000,0
29902,50000,1,2,2,29,1,2,0,0,0,0,50845,48750,103486,50590,50248,49387,0,6556,3250,1563,1208,781,0
16986,240000,2,1,2,28,0,0,0,0,0,0,233441,236496,242446,207633,197644,193724,9000,10307,9014,6029,6014,6034,0
18374,80000,2,2,2,23,1,-1,-1,2,0,-1,-1678,75061,3647,2173,390,780,78000,3647,0,0,780,0,0
22268,220000,2,1,2,30,0,0,0,0,-1,-1,22959,37955,25741,17875,14639,27042,20066,1318,1102,14710,28087,1174,0
28171,50000,2,2,2,45,1,3,2,3,2,2,23751,23076,25004,24315,23626,25370,0,2600,0,0,2129,0,1
14818,130000,1,3,2,28,-1,-1,-1,-1,-1,-1,3964,600,0,631,0,427,600,0,631,0,427,1747,0
19787,230000,2,1,1,46,-2,-2,-2,-2,-2,-2,4957,9463,7697,5308,2048,6283,9467,7697,5308,2048,6283,18157,0
10968,80000,1,2,1,43,1,2,0,0,0,0,77871,71898,72926,73745,75675,75999,1261,3214,3000,3500,2266,3000,0
2554,210000,2,1,2,26,0,0,0,0,-1,-1,9899,6000,4100,0,10790,7373,1008,1000,0,10790,7373,0,0
10750,50000,1,1,2,27,1,-2,-2,-2,-2,-2,-2900,-2900,-2900,-2900,-2900,-2900,0,0,0,0,0,0,0
20243,20000,2,3,2,50,-1,0,0,0,0,0,19681,19968,19261,20184,17016,15725,1313,1481,1404,0,0,822,0
16500,50000,1,2,2,23,-1,-1,-1,0,0,0,2680,-1045,44316,45361,46135,46029,0,45361,1800,1503,1735,1724,0
9435,10000,2,2,2,22,-1,-1,0,0,0,0,656,8748,9644,9541,8971,9645,10128,1200,400,323,1600,300,0
28683,210000,2,1,2,30,0,0,0,0,0,0,52514,52053,52558,52515,52108,51758,2449,3000,2500,2000,2000,2000,0
117,240000,1,1,2,28,-1,-1,-1,-1,-1,-1,326,326,326,5676,476,326,326,326,5676,476,326,526,0
16864,280000,1,1,1,46,1,-2,-1,-1,-1,-1,0,0,26330,6880,797,4898,0,26330,6880,797,4898,3680,1
16203,50000,2,2,2,48,-1,0,0,0,0,0,47295,30348,24446,25535,26109,26689,4000,1800,1500,1000,1000,1500,0
7538,140000,2,2,2,38,0,0,0,0,0,2,141453,132415,130305,79775,74462,74954,8000,3100,3000,5417,0,500,0
1318,80000,1,3,1,45,0,0,0,0,0,0,26637,26437,26686,28372,28345,27279,1490,2000,2000,3000,5000,865,0
21839,140000,2,2,2,24,0,0,0,0,0,0,135432,136312,131559,111859,98815,97443,6500,4733,4015,4000,4000,3800,1
25800,300000,2,5,2,37,-2,-2,-1,-1,0,0,-1244,3751,54478,10424,13762,11428,6425,54478,10424,3762,229,1423,0
19767,280000,2,1,2,35,0,0,0,0,0,0,92095,173354,193994,195250,204850,86279,83959,28869,13000,10000,5279,6160,0
24802,100000,1,2,2,26,2,2,2,2,2,0,89799,87459,94009,95577,93145,95489,0,8000,4000,0,4000,4000,0
5702,300000,2,1,1,40,-1,-1,-1,-1,0,0,10920,3939,10184,115184,63758,19813,3939,11082,115184,19800,0,2356,0
22674,100000,2,1,1,31,-1,-1,0,-1,-1,-1,6033,19922,40000,1133,22579,2834,19922,21000,1133,22579,2834,0,0
3404,180000,2,3,2,24,1,-1,-1,-1,-2,-1,0,35300,1000,0,0,1245,35300,1000,0,0,1245,0,0
20740,240000,1,1,2,30,-1,0,0,0,0,0,178911,182510,186450,190523,194405,182630,6581,6881,7181,7281,6638,6881,0
19082,450000,2,1,2,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
15928,80000,2,2,1,32,-1,-1,-1,0,0,-1,8592,4000,6881,7697,3333,3063,4000,6881,5003,3000,3063,0,0
8520,140000,2,3,2,48,0,0,0,0,0,0,129915,132240,111948,58672,59199,54286,6000,3079,3000,2000,2000,56793,0
18496,100000,2,1,2,25,0,0,0,0,2,0,13201,14671,16120,18588,13272,13549,2000,2000,2786,0,639,700,0
22377,60000,2,2,2,27,1,2,2,2,2,2,5087,7236,8104,7825,8580,8300,2410,1131,0,886,0,332,0
21344,20000,1,2,1,53,1,2,2,-1,-1,-1,5397,6153,5914,13385,5490,0,1000,99,13401,5490,0,0,0
10896,630000,2,1,2,29,0,0,0,0,0,0,497106,497921,490093,435019,329476,338557,15868,12371,26454,8510,11039,5390,1
24851,280000,1,1,1,32,0,0,0,0,0,0,284556,265099,270705,278771,283434,259699,9500,10750,12500,11000,9600,9200,0
22969,300000,2,2,1,27,1,2,0,0,0,0,311987,305417,296009,92553,94259,96868,0,12500,3200,3000,3000,3000,0
25934,50000,2,2,1,44,2,2,2,0,0,0,26587,29730,28565,26601,26391,27165,3600,0,1500,1000,1200,1200,1
25970,80000,2,2,1,41,-1,-1,-1,-1,-1,-1,264,264,264,264,264,414,264,264,264,264,414,264,0
2701,10000,1,3,2,23,0,0,0,0,0,0,6001,4308,3421,3615,4402,5173,2000,1500,400,1000,1000,500,0
15769,50000,2,3,2,23,0,0,0,0,0,0,35158,34364,34212,33886,32929,34549,1544,1861,2004,1324,3768,1,1
